Date,Adj Close,Close,High,Low,Open,Volume,Prev_Close,Daily_Return,Daily_Return_pct,MA5,MA10,Close_to_MA5,Close_to_MA10,Volatility_5d,Volume_change_pct,article_count,mean_sentiment,positive_count,negative_count,Next_Return,Target
2023-02-28,205.7100067138672,205.7100067138672,211.22999572753906,203.75,210.58999633789062,153144900,207.6300048828125,-0.009247209573726933,-0.9247209573726933,202.6300048828125,204.43600158691407,0.0152001271126454,0.006231804168853605,0.030410490376380092,-4.895661197441692,1.0,0.6629412770271301,1.0,0.0,-0.014291975817664837,0
2023-03-01,202.77000427246094,202.77000427246094,207.1999969482422,198.52000427246094,206.2100067138672,156852800,205.7100067138672,-0.014291975817664837,-1.4291975817664837,203.0120056152344,203.78800201416016,-0.0011920543420083085,-0.0049953762323480255,0.03138905127325803,2.421171060871119,2.0,0.12888294458389282,1.0,1.0,-0.05853928157947319,0
2023-03-02,190.89999389648438,190.89999389648438,193.75,186.00999450683594,186.74000549316406,181500700,202.77000427246094,-0.05853928157947319,-5.853928157947319,200.7780029296875,201.4540008544922,-0.04919866165150766,-0.05238916533422855,0.04120811729652801,15.714032519661746,2.0,0.0,0.0,0.0,0.03609219282314147,1
2023-03-03,197.7899932861328,197.7899932861328,200.47999572753906,192.8800048828125,194.8000030517578,154193300,190.89999389648438,0.03609219282314147,3.6092192823141467,200.96000061035156,201.02900085449218,-0.015774319837733253,-0.016112140808498654,0.04468158180552419,-15.04534142292564,2.0,-0.4372875690460205,0.0,1.0,-0.020122331071529054,0
2023-03-06,193.80999755859375,193.80999755859375,198.60000610351562,192.3000030517578,198.5399932861328,128100100,197.7899932861328,-0.020122331071529054,-2.0122331071529054,198.1959991455078,199.5790008544922,-0.022129617176046223,-0.028905863198024906,0.03372722935271307,-16.922395460762562,3.0,-0.3078254858652751,0.0,1.0,-0.03147407730028162,0
2023-03-07,187.7100067138672,187.7100067138672,194.1999969482422,186.10000610351562,191.3800048828125,148125800,193.80999755859375,-0.03147407730028162,-3.147407730028162,194.59599914550782,198.61300201416014,-0.03538609458507769,-0.05489567747188895,0.034527702779582746,15.63285274562627,2.0,-0.4540071189403534,0.0,1.0,-0.03041929843714275,0
2023-03-08,182.0,182.0,186.5,180.0,185.0399932861328,151897800,187.7100067138672,-0.03041929843714275,-3.041929843714275,190.44199829101564,196.727001953125,-0.044328448382038976,-0.07486009448074682,0.03488501901327072,2.5464841371320768,1.0,0.0,0.0,0.0,-0.04989011995084991,0
2023-03-09,172.9199981689453,172.9199981689453,185.17999267578125,172.50999450683594,180.25,170023800,182.0,-0.04989011995084991,-4.989011995084991,186.84599914550782,193.81200103759767,-0.07453197307006565,-0.10779519718492303,0.03269739832512507,11.933023388093833,2.0,0.0,0.0,0.0,0.0030071956856769777,1
2023-03-10,173.44000244140625,173.44000244140625,178.2899932861328,168.44000244140625,175.1300048828125,191488900,172.9199981689453,0.0030071956856769777,0.30071956856769777,181.9760009765625,191.46800079345704,-0.046907276175695456,-0.09415671693098315,0.019338790959556377,12.624761945092388,2.0,0.0,0.0,0.0,0.005996271168666301,1
2023-03-13,174.47999572753906,174.47999572753906,177.35000610351562,163.91000366210938,167.4600067138672,167790300,173.44000244140625,0.005996271168666301,0.5996271168666301,178.11000061035156,188.1529998779297,-0.020380690979580618,-0.0726696048389418,0.024172437591302425,-12.375965395383226,3.0,0.0,0.0,0.0,0.050320947926932424,1
2023-03-14,183.25999450683594,183.25999450683594,183.8000030517578,177.13999938964844,177.30999755859375,143717900,174.47999572753906,0.050320947926932424,5.0320947926932424,177.21999816894532,185.90799865722656,0.03408191174978259,-0.014243626791297759,0.03841705352095778,-14.346717301298106,2.0,0.0,0.0,0.0,-0.015333393227232373,0
2023-03-15,180.4499969482422,180.4499969482422,182.33999633789062,176.02999877929688,180.8000030517578,145995600,183.25999450683594,-0.015333393227232373,-1.5333393227232373,176.90999755859374,183.67599792480468,0.020010171491161577,-0.01756354130648674,0.03638122262334398,1.5848408583760243,1.0,0.0,0.0,0.0,0.020393505108375454,1
2023-03-16,184.1300048828125,184.1300048828125,185.80999755859375,178.83999633789062,180.3699951171875,121136800,180.4499969482422,0.020393505108375454,2.0393505108375454,179.1519989013672,182.9989990234375,0.027786494217047375,0.006180393692919228,0.024490461601625158,-17.027088487598252,2.0,-0.4534033238887787,0.0,1.0,-0.02172378153438792,0
2023-03-17,180.1300048828125,180.1300048828125,186.22000122070312,177.3300018310547,184.52000427246094,133197100,184.1300048828125,-0.02172378153438792,-2.172378153438792,180.48999938964843,181.23300018310547,-0.001994539908323434,-0.006086062136468451,0.02905427229400982,9.955934117460586,1.0,0.0,0.0,0.0,0.017320796272765726,1
2023-03-20,183.25,183.25,186.44000244140625,176.35000610351562,178.0800018310547,129684400,180.1300048828125,0.017320796272765726,1.7320796272765726,182.24400024414064,180.1770004272461,0.005520070644365216,0.017055448617010027,0.02930608149136896,-2.6372195791049546,3.0,0.0,0.0,0.0,0.07819919143822474,1
2023-03-21,197.5800018310547,197.5800018310547,198.0,188.0399932861328,188.27999877929688,153391400,183.25,0.07819919143822474,7.8199191438224736,185.10800170898438,181.16399993896485,0.06737688272210973,0.09061403975194016,0.039668597240796126,18.28053335636359,1.0,0.0,0.0,0.0,-0.03254381959196684,0
2023-03-22,191.14999389648438,191.14999389648438,200.66000366210938,190.9499969482422,199.3000030517578,150376400,197.5800018310547,-0.03254381959196684,-3.254381959196684,187.2480010986328,182.0789993286133,0.020838635258894955,0.04981900494466074,0.043594719465157465,-1.965559998800459,3.0,-0.6087287465731303,0.0,2.0,0.0055977366381618765,1
2023-03-23,192.22000122070312,192.22000122070312,199.30999755859375,188.64999389648438,195.25999450683594,144193900,191.14999389648438,0.0055977366381618765,0.5597736638161876,188.86600036621093,184.00899963378907,0.017758627005330707,0.0446228260751127,0.04341225129262196,-4.111349919269247,2.0,0.0,0.0,0.0,-0.009416281069083654,0
2023-03-24,190.41000366210938,190.41000366210938,192.36000061035156,187.14999389648438,191.64999389648438,116312400,192.22000122070312,-0.009416281069083654,-0.9416281069083654,190.9220001220703,185.70599975585938,-0.002681704882798064,0.025330381960917636,0.04151596029031139,-19.33611616025366,3.0,-0.3117549618085225,0.0,1.0,0.007352522816861606,1
2023-03-27,191.80999755859375,191.80999755859375,197.38999938964844,189.94000244140625,194.4199981689453,120851600,190.41000366210938,0.007352522816861606,0.7352522816861606,192.63399963378907,187.43899993896486,-0.004277552647828586,0.02331957394700246,0.041425704267966636,3.902593360639117,3.0,-0.12575153509775797,1.0,1.0,-0.013659325116185062,0
2023-03-28,189.19000244140625,189.19000244140625,192.35000610351562,185.42999267578125,192.0,98654600,191.80999755859375,-0.013659325116185062,-1.3659325116185062,190.95599975585938,188.03200073242186,-0.009248189722820932,0.0061585352731117204,0.016245048489865164,-18.367154427413457,2.0,0.08592832088470459,1.0,1.0,0.024789906342217005,1
2023-03-29,193.8800048828125,193.8800048828125,195.2899932861328,189.44000244140625,193.1300048828125,123660000,189.19000244140625,0.024789906342217005,2.4789906342217005,191.502001953125,189.3750015258789,0.012417640053024481,0.023788796412592905,0.015265707924770416,25.346410608324387,2.0,0.0,0.0,0.0,0.007220929756684091,1
2023-03-30,195.27999877929688,195.27999877929688,197.3300018310547,194.4199981689453,195.5800018310547,110252200,193.8800048828125,0.007220929756684091,0.7220929756684091,192.11400146484374,190.49000091552733,0.016479784348422344,0.025145665603170775,0.015353551777838011,-10.842471292252952,2.0,-0.3695715069770813,0.0,1.0,0.06237201971890638,1
2023-03-31,207.4600067138672,207.4600067138672,207.7899932861328,197.1999969482422,197.52999877929688,170222100,195.27999877929688,0.06237201971890638,6.237201971890638,195.5240020751953,193.2230010986328,0.061046237351880084,0.07368173320093985,0.028487315776264552,54.39338171936705,1.0,-0.5846393704414368,0.0,1.0,-0.061168427796826186,0
2023-04-03,194.77000427246094,194.77000427246094,202.69000244140625,192.1999969482422,199.91000366210938,169545900,207.4600067138672,-0.061168427796826186,-6.116842779682619,196.11600341796876,194.3750015258789,-0.006863280517904413,0.002032168455208705,0.04584927327304177,-0.3972457160380416,3.0,0.26764994859695435,1.0,0.0,-0.011244043709844997,0
2023-04-04,192.5800018310547,192.5800018310547,198.74000549316406,190.32000732421875,197.32000732421875,126463800,194.77000427246094,-0.011244043709844997,-1.1244043709844997,196.79400329589845,193.8750015258789,-0.021413261554050544,-0.006679559946522362,0.045630076834120986,-25.41028712578718,1.0,0.0,0.0,0.0,-0.036660076287605925,0
2023-04-05,185.52000427246094,185.52000427246094,190.67999267578125,183.75999450683594,190.52000427246094,133882500,192.5800018310547,-0.036660076287605925,-3.6660076287605925,195.12200317382812,193.31200256347657,-0.049210231266501814,-0.04030788666863572,0.04701768073071866,5.866263705503072,3.0,-0.2604687213897705,0.0,1.0,-0.002479553165553039,0
2023-04-06,185.05999755859375,185.05999755859375,186.38999938964844,179.74000549316406,183.0800018310547,123857900,185.52000427246094,-0.002479553165553039,-0.2479553165553039,193.0780029296875,192.59600219726562,-0.04152728560183849,-0.039128562133668554,0.046434489393771754,-7.487610404645862,1.0,0.0,0.0,0.0,-0.0029720256079851515,0
2023-04-10,184.50999450683594,184.50999450683594,185.10000610351562,176.11000061035156,179.94000244140625,142154600,185.05999755859375,-0.0029720256079851515,-0.29720256079851515,188.48800048828124,192.0060012817383,-0.021104823496138847,-0.03904048167694074,0.025513683967572465,14.772331841570052,3.0,-0.1326617399851481,1.0,1.0,0.012357047570192181,1
2023-04-11,186.7899932861328,186.7899932861328,189.19000244140625,185.64999389648438,186.69000244140625,115770900,184.50999450683594,0.012357047570192181,1.2357047570192181,186.89199829101562,191.50400085449218,-0.0005457965339102921,-0.02461571323484324,0.018040853479480853,-18.559863697692514,3.0,-0.25977404912312824,1.0,2.0,-0.03346003653646468,0
2023-04-12,180.5399932861328,180.5399932861328,191.5800018310547,180.30999755859375,190.74000549316406,150256300,186.7899932861328,-0.03346003653646468,-3.3460036536464677,184.48399658203124,190.63899993896484,-0.021378565994718768,-0.05297450498620604,0.02140090383196089,29.787623660177132,0.0,0.0,0.0,0.0,0.029688716127604264,1
2023-04-13,185.89999389648438,185.89999389648438,186.5,180.94000244140625,182.9600067138672,112933000,180.5399932861328,0.029688716127604264,2.9688716127604264,184.55999450683595,189.84099884033202,0.007260508395814824,-0.020759503837009752,0.023273950448253273,-24.839757134975372,3.0,-0.5213342706362406,0.0,2.0,-0.004841279860318459,0
2023-04-14,185.0,185.0,186.27999877929688,182.00999450683594,183.9499969482422,96438700,185.89999389648438,-0.004841279860318459,-0.4841279860318459,184.5479949951172,188.81299896240233,0.002449254487401964,-0.020194578674965102,0.023376495325567334,-14.605385494054001,1.0,0.6461721658706665,1.0,0.0,0.011026990735853115,1
2023-04-17,187.0399932861328,187.0399932861328,189.69000244140625,182.69000244140625,186.32000732421875,116662200,185.0,0.011026990735853115,1.1026990735853115,185.05399475097656,186.7709976196289,0.010731994939254141,0.0014402432386839692,0.023743862228048175,20.970315858674994,3.0,-0.3118856151898702,0.0,1.0,-0.014595786064655836,0
2023-04-18,184.30999755859375,184.30999755859375,187.69000244140625,183.5800018310547,187.14999389648438,92067000,187.0399932861328,-0.014595786064655836,-1.4595786064655836,184.55799560546876,185.7249969482422,-0.0013437404652202334,-0.007618788062453308,0.024131857143638115,-21.082407155016792,2.0,-0.8844729363918304,0.0,2.0,-0.020183393575926356,0
2023-04-19,180.58999633789062,180.58999633789062,183.5,177.64999389648438,179.10000610351562,125732700,184.30999755859375,-0.020183393575926356,-2.0183393575926356,184.5679962158203,184.52599639892577,-0.02155303172538159,-0.021330328180566682,0.02028927558101135,36.56652220665384,1.0,-0.9526070356369019,0.0,1.0,-0.09745828230593856,0
2023-04-20,162.99000549316406,162.99000549316406,169.6999969482422,160.55999755859375,166.1699981689453,210970800,180.58999633789062,-0.09745828230593856,-9.745828230593856,179.98599853515626,182.2729965209961,-0.09442952885400369,-0.1057918144534965,0.042088439216939694,67.79310394193396,2.0,-0.946927547454834,0.0,2.0,0.012822849668400638,1
2023-04-21,165.0800018310547,165.0800018310547,166.0,161.32000732421875,164.8000030517578,123539000,162.99000549316406,0.012822849668400638,1.2822849668400638,176.0019989013672,180.27499694824218,-0.062056096740317535,-0.08428786783754627,0.04487473630757905,-41.4426072233693,1.0,-0.9167925715446472,0.0,1.0,-0.015325895028073244,0
2023-04-24,162.5500030517578,162.5500030517578,165.64999389648438,158.61000061035156,164.64999389648438,140006600,165.0800018310547,-0.015325895028073244,-1.5325895028073244,171.1040008544922,178.07899780273436,-0.049992973630165194,-0.08720284223622299,0.04149346577267864,13.329879633152286,3.0,-0.7798759341239929,0.0,3.0,-0.011565701922588656,0
2023-04-25,160.6699981689453,160.6699981689453,163.47000122070312,158.75,159.82000732421875,121999300,162.5500030517578,-0.011565701922588656,-1.1565701922588656,166.3760009765625,175.4669982910156,-0.03429582856977664,-0.08432924861191948,0.041740367287681525,-12.86175080317642,2.0,-0.41110074520111084,0.0,1.0,-0.04306963495243776,0
2023-04-26,153.75,153.75,160.6699981689453,153.13999938964844,160.2899932861328,153364100,160.6699981689453,-0.04306963495243776,-4.306963495243776,161.00800170898438,172.78799896240236,-0.04507851555168629,-0.11018125724428873,0.042149016894034046,25.708999969671954,1.0,0.0,0.0,0.0,0.041886194740853755,1
2023-04-27,160.19000244140625,160.19000244140625,160.47999572753906,152.3699951171875,152.63999938964844,127015200,153.75,0.041886194740853755,4.1886194740853755,160.4480010986328,170.21699981689454,-0.00160798922678973,-0.058907144329147565,0.031999980129398455,-17.1806178890627,2.0,0.27878138422966003,1.0,0.0,0.025719427270091355,1
2023-04-28,164.30999755859375,164.30999755859375,165.0,157.32000732421875,160.89999389648438,122515800,160.19000244140625,0.025719427270091355,2.5719427270091355,160.29400024414062,168.14799957275392,0.025053946550316564,-0.02282514227889787,0.03405317328710857,-3.5424106721085313,3.0,0.0,0.0,0.0,-0.015093395194377579,0
2023-05-01,161.8300018310547,161.8300018310547,163.27999877929688,158.8300018310547,163.1699981689453,109015000,164.30999755859375,-0.015093395194377579,-1.509339519437758,160.15,165.6270004272461,0.010490176903245052,-0.022924997653744783,0.03402796726259981,-11.01963991583127,3.0,-0.1634275714556376,0.0,1.0,-0.00939259874721976,0
2023-05-02,160.30999755859375,160.30999755859375,165.49000549316406,158.92999267578125,161.8800048828125,128259700,161.8300018310547,-0.00939259874721976,-0.939259874721976,160.0779998779297,163.22700042724608,0.0014492789817523999,-0.017870835468501434,0.03386357443391084,17.65325872586341,3.0,-0.2988646626472473,0.0,1.0,0.0018713932775662467,1
2023-05-03,160.61000061035156,160.61000061035156,165.0,159.91000366210938,160.00999450683594,119728000,160.30999755859375,0.0018713932775662467,0.18713932775662467,161.45,161.2290008544922,-0.005202845398875389,-0.0038392611804328736,0.024138338028548093,-6.651894554563908,2.0,-0.44532477855682373,0.0,1.0,0.003673471985857102,1
2023-05-04,161.1999969482422,161.1999969482422,162.9499969482422,159.64999389648438,162.7100067138672,95108500,160.61000061035156,0.003673471985857102,0.3673471985857102,161.6519989013672,161.05,-0.0027961420594668773,0.0009313688186411984,0.01569496632436187,-20.56285914740078,2.0,-0.47628772258758545,0.0,1.0,0.05496278398315546,1
2023-05-05,170.05999755859375,170.05999755859375,170.7899932861328,163.50999450683594,163.97000122070312,107607300,161.1999969482422,0.05496278398315546,5.496278398315546,162.8019989013672,161.5479995727539,0.044581753947774194,0.05269020977264671,0.02781377218190191,13.1416224627662,2.0,0.40638378262519836,1.0,0.0,0.010172855182730478,1
2023-05-08,171.7899932861328,171.7899932861328,173.8000030517578,169.19000244140625,173.72000122070312,112249400,170.05999755859375,0.010172855182730478,1.0172855182730478,164.79399719238282,162.4719985961914,0.04245297894912259,0.057351388365083134,0.024891617814160594,4.313926657392209,3.0,0.0,0.0,0.0,-0.015367597024416146,0
2023-05-09,169.14999389648438,169.14999389648438,169.82000732421875,166.55999755859375,168.9499969482422,88965000,171.7899932861328,-0.015367597024416146,-1.5367597024416146,166.56199645996094,163.31999816894532,0.015537742651551056,0.035696765814975384,0.02629472669646141,-20.74345163537622,3.0,0.19056729475657144,1.0,0.0,-0.0036062703657255835,0
2023-05-10,168.5399932861328,168.5399932861328,174.42999267578125,166.67999267578125,172.5500030517578,119840700,169.14999389648438,-0.0036062703657255835,-0.36062703657255835,168.1479949951172,164.7989974975586,0.0023312694928476763,0.022700355253251203,0.026880973393269277,34.70544596189513,2.0,-0.24910837411880493,0.0,1.0,0.021003967520705658,1
2023-05-11,172.0800018310547,172.0800018310547,173.57000732421875,166.7899932861328,168.6999969482422,103889900,168.5399932861328,0.021003967520705658,2.1003967520705658,170.3239959716797,165.98799743652344,0.01030979721534342,0.03670147533926915,0.026983708856301126,-13.310002361468188,2.0,-0.286655992269516,0.0,1.0,-0.023826162598143963,0
2023-05-12,167.97999572753906,167.97999572753906,177.3800048828125,167.22999572753906,176.07000732421875,157849600,172.0800018310547,-0.023826162598143963,-2.3826162598143963,169.90799560546876,166.35499725341796,-0.011347316946793695,0.009768257647503331,0.0182653229718988,51.939312676208175,1.0,0.653956949710846,1.0,0.0,-0.009703474612936969,0
2023-05-15,166.35000610351562,166.35000610351562,169.75999450683594,164.5500030517578,167.66000366210938,105592500,167.97999572753906,-0.009703474612936969,-0.9703474612936969,168.81999816894532,166.80699768066407,-0.014630921053309542,-0.0027396427218437935,0.016983331183296643,-33.105627128608496,3.0,-0.5811785459518433,0.0,2.0,0.001021930644472091,1
2023-05-16,166.52000427246094,166.52000427246094,169.52000427246094,164.35000610351562,165.64999389648438,98288800,166.35000610351562,0.001021930644472091,0.1021930644472091,168.29400024414062,167.4279983520508,-0.010541052973404796,-0.0054231913928792785,0.01636610175512852,-6.916873831001258,2.0,-0.23389917612075806,0.0,1.0,0.04407876621166107,1
2023-05-17,173.86000061035156,173.86000061035156,174.5,167.19000244140625,168.41000366210938,125473600,166.52000427246094,0.04407876621166107,4.407876621166107,169.35800170898438,168.75299835205078,0.026582735128766855,0.03026317936968792,0.026621258372503617,27.658085153140544,2.0,0.0,0.0,0.0,0.01742780840135616,1
2023-05-18,176.88999938964844,176.88999938964844,177.05999755859375,172.4499969482422,174.22000122070312,109520300,173.86000061035156,0.01742780840135616,1.742780840135616,170.32000122070312,170.3219985961914,0.03857443707055763,0.038562257650750054,0.026179032892666553,-12.714467425817066,1.0,-0.639727771282196,0.0,1.0,0.018373000232992265,1
